Date,real_gdp_growth,inflation,tbill_yield,shiller_pe,consumer_confidence,mktcap_gdp_ratio,volatility,sp500_return,sp500_re3,sp500_re6,sp500_re12,sp500_re60,bubble
2017-04-01,1.7187440460796122,2.529622199891457,2.3,28.9,101.325355886885,0.12174424662442764,0.4631123750317051,-0.3173033859778185,3.700464151341465,10.092766283095811,13.672104608921053,70.1715917860981,0
2017-05-01,1.7187440460796122,-1.0024304823302077,2.3,29.31,101.245669585215,0.12360396944522878,0.48639033659073794,1.527565262725128,2.8086921812430443,10.640233904082708,15.96669168018201,78.58820371737234,0
2017-06-01,1.7187440460796122,0.7350444851164539,2.19,29.75,101.127225434405,0.12559785650948396,0.46106203973857407,1.6131254305216336,2.837985144624411,8.339601981634704,16.800310956912302,83.90833257774955,0
2017-07-01,2.9473615140808818,0.3050715843863516,2.32,30,101.081334225336,0.12509884138928887,0.3555808683395439,0.8262153911889669,4.01770009028064,7.866837793171344,14.202615291544497,80.47772433776052,0
2017-08-01,2.9473615140808818,4.639805628802929,2.21,29.91,101.189270265395,0.1252069093342566,0.585172719921645,0.08638604783830495,2.541173523702178,5.421239447017268,13.140330270158218,75.01300366952863,0
2017-09-01,2.9473615140808818,6.789698421323664,2.2,30.17,101.324452017023,0.12707363015723683,0.35446400519693255,1.4909087948148159,2.4178406649164597,5.324443768431908,15.532815186611604,72.70371755968466,0
2017-10-01,3.877858426200431,0.5171392994824053,2.36,30.92,101.491927198696,0.1282478054553517,0.3055397892709407,2.5737712809486224,4.192983171019926,8.379144749948075,19.317598529178447,77.83867243465804,0
2017-11-01,3.877858426200431,3.56465144630298,2.35,31.3,101.46948046278,0.1300840010586839,0.3989619788798676,1.4317559640203426,5.593554323309813,8.276869768509831,19.7977819758983,85.98719263397179,0
2017-12-01,3.877858426200431,1.7505030395462473,2.4,32.09,101.377087152035,0.13363150488342265,0.35482175224192447,2.7270869560188427,6.879703470740206,9.463884403797884,18.592736676711354,87.3274789248325,0
2018-01-01,3.7791224044322114,4.876940278827768,2.58,33.31,101.409852238395,0.13782088570840692,0.561243400213517,4.708858479022959,9.104419241298412,13.679149178925076,22.622103449488385,88.44906781950823,0
